Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
322	Spectrogram 1	1	511.750000	512.250000	0	0	8	cluster_8	1.0000
323	Spectrogram 1	1	512.000000	512.500000	0	0	noise	cluster_noise	0.0000
324	Spectrogram 1	1	512.250000	512.750000	0	0	9	cluster_9	0.7597
325	Spectrogram 1	1	512.500000	513.250000	0	0	noise	cluster_noise	0.0000
326	Spectrogram 1	1	513.000000	513.750000	0	0	4	cluster_4	1.0000
327	Spectrogram 1	1	513.500000	515.250000	0	0	noise	cluster_noise	0.0000
328	Spectrogram 1	1	515.000000	515.500000	0	0	13	cluster_13	0.8296
329	Spectrogram 1	1	515.250000	515.750000	0	0	noise	cluster_noise	0.0000
330	Spectrogram 1	1	515.500000	516.000000	0	0	4	cluster_4	1.0000
331	Spectrogram 1	1	515.750000	517.000000	0	0	noise	cluster_noise	0.0000
332	Spectrogram 1	1	516.750000	517.500000	0	0	4	cluster_4	0.9102
333	Spectrogram 1	1	517.250000	519.500000	0	0	noise	cluster_noise	0.0000
