Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Cluster	Label	Score
226	Spectrogram 1	1	394.250000	394.750000	0	0	noise	cluster_noise	0.0000
227	Spectrogram 1	1	394.500000	395.000000	0	0	9	cluster_9	0.9696
228	Spectrogram 1	1	394.750000	395.500000	0	0	5	cluster_5	0.6521
229	Spectrogram 1	1	395.250000	396.750000	0	0	6	cluster_6	0.9800
230	Spectrogram 1	1	396.500000	397.250000	0	0	noise	cluster_noise	0.0000
231	Spectrogram 1	1	397.000000	397.500000	0	0	5	cluster_5	0.6516
232	Spectrogram 1	1	397.250000	398.500000	0	0	6	cluster_6	1.0000
233	Spectrogram 1	1	398.250000	398.750000	0	0	2	cluster_2	1.0000
234	Spectrogram 1	1	398.500000	399.500000	0	0	5	cluster_5	0.4516
235	Spectrogram 1	1	399.250000	400.750000	0	0	6	cluster_6	0.9777
236	Spectrogram 1	1	400.500000	401.000000	0	0	5	cluster_5	0.4572
237	Spectrogram 1	1	400.750000	402.750000	0	0	6	cluster_6	0.9759
238	Spectrogram 1	1	402.500000	404.250000	0	0	5	cluster_5	0.6984
239	Spectrogram 1	1	404.000000	404.500000	0	0	6	cluster_6	0.9513
240	Spectrogram 1	1	404.250000	404.750000	0	0	noise	cluster_noise	0.0000
241	Spectrogram 1	1	404.500000	406.750000	0	0	7	cluster_7	0.7747
242	Spectrogram 1	1	406.500000	408.500000	0	0	noise	cluster_noise	0.0000
243	Spectrogram 1	1	408.250000	410.500000	0	0	5	cluster_5	0.6988
244	Spectrogram 1	1	410.250000	411.750000	0	0	noise	cluster_noise	0.0000
245	Spectrogram 1	1	411.500000	412.000000	0	0	6	cluster_6	0.8716
246	Spectrogram 1	1	411.750000	412.250000	0	0	noise	cluster_noise	0.0000
247	Spectrogram 1	1	412.000000	412.500000	0	0	5	cluster_5	0.4818
248	Spectrogram 1	1	412.250000	412.750000	0	0	noise	cluster_noise	0.0000
249	Spectrogram 1	1	412.500000	414.750000	0	0	2	cluster_2	0.9451
250	Spectrogram 1	1	414.500000	415.000000	0	0	6	cluster_6	1.0000
251	Spectrogram 1	1	414.750000	416.500000	0	0	5	cluster_5	0.8371
252	Spectrogram 1	1	416.250000	417.000000	0	0	noise	cluster_noise	0.0000
253	Spectrogram 1	1	416.750000	418.500000	0	0	7	cluster_7	0.7749
254	Spectrogram 1	1	418.250000	419.500000	0	0	noise	cluster_noise	0.0000
255	Spectrogram 1	1	419.250000	419.750000	0	0	5	cluster_5	0.4802
256	Spectrogram 1	1	419.500000	420.000000	0	0	6	cluster_6	1.0000
257	Spectrogram 1	1	419.750000	422.000000	0	0	5	cluster_5	0.9401
258	Spectrogram 1	1	421.750000	422.250000	0	0	6	cluster_6	0.8517
259	Spectrogram 1	1	422.000000	424.000000	0	0	noise	cluster_noise	0.0000
260	Spectrogram 1	1	423.750000	424.250000	0	0	5	cluster_5	0.4710
261	Spectrogram 1	1	424.000000	426.250000	0	0	2	cluster_2	0.8435
262	Spectrogram 1	1	426.000000	426.500000	0	0	noise	cluster_noise	0.0000
263	Spectrogram 1	1	426.250000	428.500000	0	0	5	cluster_5	0.8048
264	Spectrogram 1	1	428.250000	428.750000	0	0	noise	cluster_noise	0.0000
265	Spectrogram 1	1	428.500000	430.250000	0	0	7	cluster_7	0.7952
266	Spectrogram 1	1	430.000000	431.250000	0	0	noise	cluster_noise	0.0000
267	Spectrogram 1	1	431.000000	432.000000	0	0	6	cluster_6	1.0000
268	Spectrogram 1	1	431.750000	433.500000	0	0	5	cluster_5	0.6999
269	Spectrogram 1	1	433.250000	433.750000	0	0	noise	cluster_noise	0.0000
270	Spectrogram 1	1	433.500000	435.250000	0	0	3	cluster_3	0.9305
271	Spectrogram 1	1	435.000000	435.500000	0	0	noise	cluster_noise	0.0000
272	Spectrogram 1	1	435.250000	435.750000	0	0	9	cluster_9	0.9923
273	Spectrogram 1	1	435.500000	436.750000	0	0	5	cluster_5	0.6300
274	Spectrogram 1	1	436.500000	437.000000	0	0	noise	cluster_noise	0.0000
275	Spectrogram 1	1	436.750000	437.250000	0	0	4	cluster_4	0.8303
276	Spectrogram 1	1	437.000000	440.250000	0	0	3	cluster_3	0.9012
277	Spectrogram 1	1	440.000000	441.250000	0	0	noise	cluster_noise	0.0000
278	Spectrogram 1	1	441.000000	441.750000	0	0	5	cluster_5	0.8162
279	Spectrogram 1	1	441.500000	442.500000	0	0	6	cluster_6	1.0000
280	Spectrogram 1	1	442.250000	442.750000	0	0	5	cluster_5	0.7815
281	Spectrogram 1	1	442.500000	443.500000	0	0	noise	cluster_noise	0.0000
282	Spectrogram 1	1	443.250000	443.750000	0	0	5	cluster_5	1.0000
283	Spectrogram 1	1	443.500000	444.500000	0	0	6	cluster_6	1.0000
284	Spectrogram 1	1	444.250000	445.500000	0	0	noise	cluster_noise	0.0000
285	Spectrogram 1	1	445.250000	446.000000	0	0	5	cluster_5	0.8024
286	Spectrogram 1	1	445.750000	446.750000	0	0	6	cluster_6	0.9874
287	Spectrogram 1	1	446.500000	447.750000	0	0	noise	cluster_noise	0.0000
288	Spectrogram 1	1	447.500000	448.250000	0	0	5	cluster_5	0.9087
289	Spectrogram 1	1	448.000000	448.500000	0	0	6	cluster_6	0.8596
290	Spectrogram 1	1	448.250000	449.500000	0	0	3	cluster_3	0.7786
291	Spectrogram 1	1	449.250000	450.000000	0	0	noise	cluster_noise	0.0000
292	Spectrogram 1	1	449.750000	450.250000	0	0	3	cluster_3	0.8100
